时间戳,通道1,通道2,通道3
2051.0,0.314987,0.395225,-0.905717
2052.0,0.320944,0.383651,-0.897566
2053.0,0.326888,0.372016,-0.889097
2054.0,0.33282,0.360322,-0.880312
2055.0,0.338738,0.348572,-0.871214
2056.0,0.344643,0.336767,-0.861806
2057.0,0.350534,0.324908,-0.852093
2058.0,0.356412,0.312998,-0.842076
2059.0,0.362275,0.301039,-0.83176
2060.0,0.368125,0.289032,-0.821149
2061.0,0.373959,0.276979,-0.810246
2062.0,0.379779,0.264883,-0.799055
2063.0,0.385584,0.252745,-0.787581
2064.0,0.391374,0.240567,-0.775826
2065.0,0.397148,0.228351,-0.763796
2066.0,0.402906,0.216099,-0.751494
2067.0,0.408649,0.203813,-0.738926
2068.0,0.414376,0.191494,-0.726095
2069.0,0.420086,0.179146,-0.713006
2070.0,0.425779,0.166769,-0.699663
2071.0,0.431456,0.154366,-0.686072
2072.0,0.437116,0.141938,-0.672238
2073.0,0.442758,0.129488,-0.658164
2074.0,0.448383,0.117017,-0.643857
2075.0,0.45399,0.104528,-0.62932
2076.0,0.45958,0.092023,-0.614561
2077.0,0.465151,0.079503,-0.599582
2078.0,0.470704,0.06697,-0.584391
2079.0,0.476238,0.054427,-0.568993
2080.0,0.481754,0.041876,-0.553392
2081.0,0.48725,0.029317,-0.537594
2082.0,0.492727,0.016754,-0.521605
2083.0,0.498185,0.004189,-0.505431
2084.0,0.503623,-0.008377,-0.489078
2085.0,0.509041,-0.020942,-0.472551
2086.0,0.51444,-0.033504,-0.455856
2087.0,0.519817,-0.04606,-0.438999
2088.0,0.525175,-0.058609,-0.421985
2089.0,0.530511,-0.071149,-0.404822
2090.0,0.535827,-0.083678,-0.387516
2091.0,0.541121,-0.096193,-0.370071
2092.0,0.546394,-0.108693,-0.352495
2093.0,0.551646,-0.121176,-0.334794
2094.0,0.556876,-0.13364,-0.316974
2095.0,0.562083,-0.146083,-0.299041
2096.0,0.567269,-0.158503,-0.281002
2097.0,0.572432,-0.170897,-0.262863
2098.0,0.577573,-0.183265,-0.244631
2099.0,0.58269,-0.195604,-0.226311
2100.0,0.587785,-0.207912,-0.207912
2101.0,0.592857,-0.220187,-0.189438
2102.0,0.597905,-0.232427,-0.170897
2103.0,0.60293,-0.244631,-0.152296
2104.0,0.60793,-0.256795,-0.13364
2105.0,0.612907,-0.26892,-0.114937
2106.0,0.61786,-0.281002,-0.096193
2107.0,0.622788,-0.293039,-0.077415
2108.0,0.627691,-0.305031,-0.058609
2109.0,0.63257,-0.316974,-0.039783
2110.0,0.637424,-0.328867,-0.020942
2111.0,0.642253,-0.340708,-0.002094
2112.0,0.647056,-0.352495,0.016754
2113.0,0.651834,-0.364227,0.035597
2114.0,0.656586,-0.375901,0.054427
2115.0,0.661312,-0.387516,0.073238
2116.0,0.666012,-0.399069,0.092023
2117.0,0.670686,-0.41056,0.110775
2118.0,0.675333,-0.421985,0.129488
2119.0,0.679953,-0.433345,0.148155
2120.0,0.684547,-0.444635,0.166769
2121.0,0.689114,-0.455856,0.185324
2122.0,0.693653,-0.467004,0.203813
2123.0,0.698165,-0.478079,0.222229
2124.0,0.70265,-0.489078,0.240567
2125.0,0.707107,-0.5,0.258819
2126.0,0.711536,-0.510843,0.276979
2127.0,0.715936,-0.521605,0.295041
2128.0,0.720309,-0.532285,0.312998
2129.0,0.724653,-0.542881,0.330844
2130.0,0.728969,-0.553392,0.348572
2131.0,0.733255,-0.563814,0.366176
2132.0,0.737513,-0.574148,0.383651
2133.0,0.741742,-0.584391,0.400989
2134.0,0.745941,-0.594542,0.418184
2135.0,0.750111,-0.604599,0.435231
2136.0,0.754251,-0.614561,0.452123
2137.0,0.758362,-0.624425,0.468855
2138.0,0.762443,-0.634191,0.48542
2139.0,0.766493,-0.643857,0.501813
2140.0,0.770513,-0.653421,0.518027
2141.0,0.774503,-0.662881,0.534057
2142.0,0.778462,-0.672238,0.549898
2143.0,0.782391,-0.681488,0.565543
2144.0,0.786288,-0.69063,0.580987
2145.0,0.790155,-0.699663,0.596225
2146.0,0.79399,-0.708586,0.611251
2147.0,0.797794,-0.717397,0.62606
2148.0,0.801567,-0.726095,0.640646
2149.0,0.805308,-0.734678,0.655005
2150.0,0.809017,-0.743145,0.669131
2151.0,0.812694,-0.751494,0.683019
2152.0,0.816339,-0.759725,0.696664
2153.0,0.819952,-0.767836,0.710062
2154.0,0.823533,-0.775826,0.723208
2155.0,0.827081,-0.783693,0.736097
2156.0,0.830596,-0.791437,0.748724
2157.0,0.834078,-0.799055,0.761086
2158.0,0.837528,-0.806548,0.773177
2159.0,0.840945,-0.813913,0.784993
2160.0,0.844328,-0.821149,0.79653
2161.0,0.847678,-0.828256,0.807784
2162.0,0.850994,-0.835232,0.818751
2163.0,0.854277,-0.842076,0.829428
2164.0,0.857527,-0.848787,0.839809
2165.0,0.860742,-0.855364,0.849893
2166.0,0.863923,-0.861806,0.859674
2167.0,0.867071,-0.868112,0.86915
2168.0,0.870184,-0.874281,0.878317
2169.0,0.873262,-0.880312,0.887172
2170.0,0.876307,-0.886204,0.895712
2171.0,0.879316,-0.891955,0.903933
2172.0,0.882291,-0.897566,0.911834
2173.0,0.885231,-0.903036,0.91941
2174.0,0.888136,-0.908362,0.92666
2175.0,0.891007,-0.913545,0.93358
2176.0,0.893841,-0.918584,0.940169
2177.0,0.896641,-0.923478,0.946424
2178.0,0.899405,-0.928226,0.952343
2179.0,0.902134,-0.932828,0.957923
2180.0,0.904827,-0.937282,0.963163
2181.0,0.907484,-0.941588,0.96806
2182.0,0.910106,-0.945746,0.972614
2183.0,0.912692,-0.949754,0.976822
2184.0,0.915241,-0.953612,0.980683
2185.0,0.917755,-0.957319,0.984196
2186.0,0.920232,-0.960876,0.987359
2187.0,0.922673,-0.964281,0.990171
2188.0,0.925077,-0.967533,0.992631
2189.0,0.927445,-0.970633,0.994739
2190.0,0.929776,-0.973579,0.996493
2191.0,0.932071,-0.976371,0.997893
2192.0,0.934329,-0.97901,0.998939
2193.0,0.93655,-0.981494,0.999629
2194.0,0.938734,-0.983823,0.999965
2195.0,0.940881,-0.985996,0.999945
2196.0,0.942991,-0.988014,0.99957
2197.0,0.945063,-0.989876,0.99884
2198.0,0.947098,-0.991581,0.997755
2199.0,0.949096,-0.99313,0.996315
2200.0,0.951057,-0.994522,0.994522
2201.0,0.952979,-0.995757,0.992375
2202.0,0.954865,-0.996835,0.989876
2203.0,0.956712,-0.997755,0.987024
2204.0,0.958522,-0.998518,0.983823
2205.0,0.960294,-0.999123,0.980271
2206.0,0.962028,-0.99957,0.976371
2207.0,0.963724,-0.99986,0.972125
2208.0,0.965382,-0.999991,0.967533
2209.0,0.967001,-0.999965,0.962597
2210.0,0.968583,-0.999781,0.957319
2211.0,0.970127,-0.999439,0.951702
2212.0,0.971632,-0.998939,0.945746
2213.0,0.973099,-0.998281,0.939454
2214.0,0.974527,-0.997466,0.932828
2215.0,0.975917,-0.996493,0.925871
2216.0,0.977268,-0.995363,0.918584
2217.0,0.978581,-0.994075,0.910972
2218.0,0.979855,-0.992631,0.903036
2219.0,0.981091,-0.99103,0.894779
2220.0,0.982287,-0.989272,0.886204
2221.0,0.983445,-0.987359,0.877314
2222.0,0.984564,-0.985289,0.868112
2223.0,0.985645,-0.983064,0.858602
2224.0,0.986686,-0.980683,0.848787
2225.0,0.987688,-0.978148,0.838671
2226.0,0.988652,-0.975458,0.828256
2227.0,0.989576,-0.972614,0.817547
2228.0,0.990461,-0.969616,0.806548
2229.0,0.991308,-0.966466,0.795262
2230.0,0.992115,-0.963163,0.783693
2231.0,0.992883,-0.959707,0.771847
2232.0,0.993611,-0.9561,0.759725
2233.0,0.994301,-0.952343,0.747334
2234.0,0.994951,-0.948434,0.734678
2235.0,0.995562,-0.944376,0.72176
2236.0,0.996134,-0.940169,0.708586
2237.0,0.996666,-0.935814,0.69516
2238.0,0.997159,-0.93131,0.681488
2239.0,0.997613,-0.92666,0.667573
2240.0,0.998027,-0.921863,0.653421
2241.0,0.998402,-0.916921,0.639036
2242.0,0.998737,-0.911834,0.624425
2243.0,0.999033,-0.906603,0.609592
2244.0,0.999289,-0.901228,0.594542
2245.0,0.999507,-0.895712,0.579281
2246.0,0.999684,-0.890054,0.563814
2247.0,0.999822,-0.884255,0.548147
2248.0,0.999921,-0.878317,0.532285
2249.0,0.99998,-0.87224,0.516234
2250.0,1.0,-0.866025,0.5
2251.0,0.99998,-0.859674,0.483588
2252.0,0.999921,-0.853187,0.467004
2253.0,0.999822,-0.846565,0.450254
2254.0,0.999684,-0.839809,0.433345
2255.0,0.999507,-0.832921,0.416281
2256.0,0.999289,-0.825902,0.399069
2257.0,0.999033,-0.818751,0.381716
2258.0,0.998737,-0.811472,0.364227
2259.0,0.998402,-0.804064,0.346608
2260.0,0.998027,-0.79653,0.328867
2261.0,0.997613,-0.78887,0.311008
2262.0,0.997159,-0.781085,0.293039
2263.0,0.996666,-0.773177,0.274966
2264.0,0.996134,-0.765146,0.256795
2265.0,0.995562,-0.756995,0.238533
2266.0,0.994951,-0.748724,0.220187
2267.0,0.994301,-0.740335,0.201762
2268.0,0.993611,-0.73183,0.183265
2269.0,0.992883,-0.723208,0.164703
2270.0,0.992115,-0.714473,0.146083
2271.0,0.991308,-0.705624,0.127411
2272.0,0.990461,-0.696664,0.108693
2273.0,0.989576,-0.687595,0.089937
2274.0,0.988652,-0.678416,0.071149
2275.0,0.987688,-0.669131,0.052336
2276.0,0.986686,-0.659739,0.033504
2277.0,0.985645,-0.650244,0.01466
2278.0,0.984564,-0.640646,-0.004189
2279.0,0.983445,-0.630947,-0.023036
2280.0,0.982287,-0.621148,-0.041876
2281.0,0.981091,-0.611251,-0.0607
2282.0,0.979855,-0.601257,-0.079503
2283.0,0.978581,-0.591169,-0.098278
2284.0,0.977268,-0.580987,-0.117017
2285.0,0.975917,-0.570714,-0.135716
2286.0,0.974527,-0.56035,-0.154366
2287.0,0.973099,-0.549898,-0.172961
2288.0,0.971632,-0.539359,-0.191494
2289.0,0.970127,-0.528735,-0.20996
2290.0,0.968583,-0.518027,-0.228351
2291.0,0.967001,-0.507238,-0.246661
2292.0,0.965382,-0.496368,-0.264883
2293.0,0.963724,-0.48542,-0.283011
2294.0,0.962028,-0.474396,-0.301039
2295.0,0.960294,-0.463296,-0.318959
2296.0,0.958522,-0.452123,-0.336767
2297.0,0.956712,-0.440879,-0.354454
2298.0,0.954865,-0.429566,-0.372016
2299.0,0.952979,-0.418184,-0.389445
2300.0,0.951057,-0.406737,-0.406737
2301.0,0.949096,-0.395225,-0.423883
2302.0,0.947098,-0.383651,-0.440879
2303.0,0.945063,-0.372016,-0.457719
2304.0,0.942991,-0.360322,-0.474396
2305.0,0.940881,-0.348572,-0.490904
2306.0,0.938734,-0.336767,-0.507238
2307.0,0.93655,-0.324908,-0.523391
2308.0,0.934329,-0.312998,-0.539359
2309.0,0.932071,-0.301039,-0.555135
2310.0,0.929776,-0.289032,-0.570714
2311.0,0.927445,-0.276979,-0.58609
2312.0,0.925077,-0.264883,-0.601257
2313.0,0.922673,-0.252745,-0.616211
2314.0,0.920232,-0.240567,-0.630947
2315.0,0.917755,-0.228351,-0.645458
2316.0,0.915241,-0.216099,-0.659739
2317.0,0.912692,-0.203813,-0.673787
2318.0,0.910106,-0.191494,-0.687595
2319.0,0.907484,-0.179146,-0.701158
2320.0,0.904827,-0.166769,-0.714473
2321.0,0.902134,-0.154366,-0.727533
2322.0,0.899405,-0.141938,-0.740335
2323.0,0.896641,-0.129488,-0.752875
2324.0,0.893841,-0.117017,-0.765146
2325.0,0.891007,-0.104528,-0.777146
2326.0,0.888136,-0.092023,-0.78887
2327.0,0.885231,-0.079503,-0.800313
2328.0,0.882291,-0.06697,-0.811472
2329.0,0.879316,-0.054427,-0.822343
2330.0,0.876307,-0.041876,-0.832921
2331.0,0.873262,-0.029317,-0.843204
2332.0,0.870184,-0.016754,-0.853187
2333.0,0.867071,-0.004189,-0.862867
2334.0,0.863923,0.008377,-0.87224
2335.0,0.860742,0.020942,-0.881303
2336.0,0.857527,0.033504,-0.890054
2337.0,0.854277,0.04606,-0.898488
2338.0,0.850994,0.058609,-0.906603
2339.0,0.847678,0.071149,-0.914395
2340.0,0.844328,0.083678,-0.921863
2341.0,0.840945,0.096193,-0.929003
2342.0,0.837528,0.108693,-0.935814
2343.0,0.834078,0.121176,-0.942291
2344.0,0.830596,0.13364,-0.948434
2345.0,0.827081,0.146083,-0.95424
2346.0,0.823533,0.158503,-0.959707
2347.0,0.819952,0.170897,-0.964833
2348.0,0.816339,0.183265,-0.969616
2349.0,0.812694,0.195604,-0.974055
2350.0,0.809017,0.207912,-0.978148
2351.0,0.805308,0.220187,-0.981893
2352.0,0.801567,0.232427,-0.985289
2353.0,0.797794,0.244631,-0.988335
2354.0,0.79399,0.256795,-0.99103
2355.0,0.790155,0.26892,-0.993373
2356.0,0.786288,0.281002,-0.995363
2357.0,0.782391,0.293039,-0.996999
2358.0,0.778462,0.305031,-0.998281
2359.0,0.774503,0.316974,-0.999208
2360.0,0.770513,0.328867,-0.999781
2361.0,0.766493,0.340708,-0.999998
2362.0,0.762443,0.352495,-0.99986
2363.0,0.758362,0.364227,-0.999366
2364.0,0.754251,0.375901,-0.998518
2365.0,0.750111,0.387516,-0.997314
2366.0,0.745941,0.399069,-0.995757
2367.0,0.741742,0.41056,-0.993845
2368.0,0.737513,0.421985,-0.991581
2369.0,0.733255,0.433345,-0.988964
2370.0,0.728969,0.444635,-0.985996
2371.0,0.724653,0.455856,-0.982678
2372.0,0.720309,0.467004,-0.97901
2373.0,0.715936,0.478079,-0.974994
2374.0,0.711536,0.489078,-0.970633
2375.0,0.707107,0.5,-0.965926
2376.0,0.70265,0.510843,-0.960876
2377.0,0.698165,0.521605,-0.955485
2378.0,0.693653,0.532285,-0.949754
2379.0,0.689114,0.542881,-0.943686
2380.0,0.684547,0.553392,-0.937282
2381.0,0.679953,0.563814,-0.930545
2382.0,0.675333,0.574148,-0.923478
2383.0,0.670686,0.584391,-0.916083
2384.0,0.666012,0.594542,-0.908362
2385.0,0.661312,0.604599,-0.900319
2386.0,0.656586,0.614561,-0.891955
2387.0,0.651834,0.624425,-0.883275
2388.0,0.647056,0.634191,-0.874281
2389.0,0.642253,0.643857,-0.864976
2390.0,0.637424,0.653421,-0.855364
2391.0,0.63257,0.662881,-0.845448
2392.0,0.627691,0.672238,-0.835232
2393.0,0.622788,0.681488,-0.824719
2394.0,0.61786,0.69063,-0.813913
2395.0,0.612907,0.699663,-0.802817
2396.0,0.60793,0.708586,-0.791437
2397.0,0.60293,0.717397,-0.779775
2398.0,0.597905,0.726095,-0.767836
2399.0,0.592857,0.734678,-0.755625
2400.0,0.587785,0.743145,-0.743145
2401.0,0.58269,0.751494,-0.730401
2402.0,0.577573,0.759725,-0.717397
2403.0,0.572432,0.767836,-0.704139
2404.0,0.567269,0.775826,-0.69063
2405.0,0.562083,0.783693,-0.676876
2406.0,0.556876,0.791437,-0.662881
2407.0,0.551646,0.799055,-0.648651
2408.0,0.546394,0.806548,-0.634191
2409.0,0.541121,0.813913,-0.619505
2410.0,0.535827,0.821149,-0.604599
2411.0,0.530511,0.828256,-0.589478
2412.0,0.525175,0.835232,-0.574148
2413.0,0.519817,0.842076,-0.558614
2414.0,0.51444,0.848787,-0.542881
2415.0,0.509041,0.855364,-0.526956
2416.0,0.503623,0.861806,-0.510843
2417.0,0.498185,0.868112,-0.494549
2418.0,0.492727,0.874281,-0.478079
2419.0,0.48725,0.880312,-0.461439
2420.0,0.481754,0.886204,-0.444635
2421.0,0.476238,0.891955,-0.427673
2422.0,0.470704,0.897566,-0.41056
2423.0,0.465151,0.903036,-0.3933
2424.0,0.45958,0.908362,-0.375901
2425.0,0.45399,0.913545,-0.358368
2426.0,0.448383,0.918584,-0.340708
2427.0,0.442758,0.923478,-0.322927
2428.0,0.437116,0.928226,-0.305031
2429.0,0.431456,0.932828,-0.287026
2430.0,0.425779,0.937282,-0.26892
2431.0,0.420086,0.941588,-0.250718
2432.0,0.414376,0.945746,-0.232427
2433.0,0.408649,0.949754,-0.214053
2434.0,0.402906,0.953612,-0.195604
2435.0,0.397148,0.957319,-0.177085
2436.0,0.391374,0.960876,-0.158503
2437.0,0.385584,0.964281,-0.139864
2438.0,0.379779,0.967533,-0.121176
2439.0,0.373959,0.970633,-0.102445
2440.0,0.368125,0.973579,-0.083678
2441.0,0.362275,0.976371,-0.064881
2442.0,0.356412,0.97901,-0.04606
2443.0,0.350534,0.981494,-0.027224
2444.0,0.344643,0.983823,-0.008377
2445.0,0.338738,0.985996,0.010472
2446.0,0.33282,0.988014,0.029317
2447.0,0.326888,0.989876,0.048152
2448.0,0.320944,0.991581,0.06697
2449.0,0.314987,0.99313,0.085765
2450.0,0.309017,0.994522,0.104528
2451.0,0.303035,0.995757,0.123255
2452.0,0.297042,0.996835,0.141938
2453.0,0.291036,0.997755,0.16057
2454.0,0.285019,0.998518,0.179146
2455.0,0.278991,0.999123,0.197657
2456.0,0.272952,0.99957,0.216099
2457.0,0.266902,0.99986,0.234463
2458.0,0.260842,0.999991,0.252745
2459.0,0.254771,0.999965,0.270936
2460.0,0.24869,0.999781,0.289032
2461.0,0.242599,0.999439,0.307024
2462.0,0.236499,0.998939,0.324908
2463.0,0.230389,0.998281,0.342676
2464.0,0.224271,0.997466,0.360322
2465.0,0.218143,0.996493,0.377841
2466.0,0.212007,0.995363,0.395225
2467.0,0.205863,0.994075,0.412469
2468.0,0.19971,0.992631,0.429566
2469.0,0.193549,0.99103,0.44651
2470.0,0.187381,0.989272,0.463296
2471.0,0.181206,0.987359,0.479917
2472.0,0.175023,0.985289,0.496368
2473.0,0.168833,0.983064,0.512642
2474.0,0.162637,0.980683,0.528735
2475.0,0.156434,0.978148,0.544639
2476.0,0.150226,0.975458,0.56035
2477.0,0.144011,0.972614,0.575862
2478.0,0.13779,0.969616,0.591169
2479.0,0.131564,0.966466,0.606266
2480.0,0.125333,0.963163,0.621148
2481.0,0.119097,0.959707,0.635809
2482.0,0.112856,0.9561,0.650244
2483.0,0.106611,0.952343,0.664448
2484.0,0.100362,0.948434,0.678416
2485.0,0.094108,0.944376,0.692143
2486.0,0.087851,0.940169,0.705624
2487.0,0.081591,0.935814,0.718855
2488.0,0.075327,0.93131,0.73183
2489.0,0.06906,0.92666,0.744545
2490.0,0.062791,0.921863,0.756995
2491.0,0.056519,0.916921,0.769177
2492.0,0.050244,0.911834,0.781085
2493.0,0.043968,0.906603,0.792715
2494.0,0.03769,0.901228,0.804064
2495.0,0.031411,0.895712,0.815128
2496.0,0.02513,0.890054,0.825902
2497.0,0.018848,0.884255,0.836382
2498.0,0.012566,0.878317,0.846565
2499.0,0.006283,0.87224,0.856447
2500.0,0.0,0.866025,0.866025
2501.0,-0.006283,0.859674,0.875296
2502.0,-0.012566,0.853187,0.884255
2503.0,-0.018848,0.846565,0.8929
2504.0,-0.02513,0.839809,0.901228
2505.0,-0.031411,0.832921,0.909236
2506.0,-0.03769,0.825902,0.916921
2507.0,-0.043968,0.818751,0.92428
2508.0,-0.050244,0.811472,0.93131
2509.0,-0.056519,0.804064,0.93801
2510.0,-0.062791,0.79653,0.944376
2511.0,-0.06906,0.78887,0.950407
2512.0,-0.075327,0.781085,0.9561
2513.0,-0.081591,0.773177,0.961454
2514.0,-0.087851,0.765146,0.966466
2515.0,-0.094108,0.756995,0.971134
2516.0,-0.100362,0.748724,0.975458
2517.0,-0.106611,0.740335,0.979435
2518.0,-0.112856,0.73183,0.983064
2519.0,-0.119097,0.723208,0.986343
2520.0,-0.125333,0.714473,0.989272
2521.0,-0.131564,0.705624,0.99185
2522.0,-0.13779,0.696664,0.994075
2523.0,-0.144011,0.687595,0.995947
2524.0,-0.150226,0.678416,0.997466
2525.0,-0.156434,0.669131,0.99863
2526.0,-0.162637,0.659739,0.999439
2527.0,-0.168833,0.650244,0.999893
2528.0,-0.175023,0.640646,0.999991
2529.0,-0.181206,0.630947,0.999735
2530.0,-0.187381,0.621148,0.999123
2531.0,-0.193549,0.611251,0.998156
2532.0,-0.19971,0.601257,0.996835
2533.0,-0.205863,0.591169,0.995159
2534.0,-0.212007,0.580987,0.99313
2535.0,-0.218143,0.570714,0.990748
2536.0,-0.224271,0.56035,0.988014
2537.0,-0.230389,0.549898,0.984929
2538.0,-0.236499,0.539359,0.981494
2539.0,-0.242599,0.528735,0.97771
2540.0,-0.24869,0.518027,0.973579
2541.0,-0.254771,0.507238,0.969102
2542.0,-0.260842,0.496368,0.964281
2543.0,-0.266902,0.48542,0.959117
2544.0,-0.272952,0.474396,0.953612
2545.0,-0.278991,0.463296,0.947768
2546.0,-0.285019,0.452123,0.941588
2547.0,-0.291036,0.440879,0.935073
2548.0,-0.297042,0.429566,0.928226
2549.0,-0.303035,0.418184,0.92105
2550.0,-0.309017,0.406737,0.913545
2551.0,-0.314987,0.395225,0.905717
2552.0,-0.320944,0.383651,0.897566
2553.0,-0.326888,0.372016,0.889097
2554.0,-0.33282,0.360322,0.880312
2555.0,-0.338738,0.348572,0.871214
2556.0,-0.344643,0.336767,0.861806
2557.0,-0.350534,0.324908,0.852093
2558.0,-0.356412,0.312998,0.842076
2559.0,-0.362275,0.301039,0.83176
2560.0,-0.368125,0.289032,0.821149
2561.0,-0.373959,0.276979,0.810246
2562.0,-0.379779,0.264883,0.799055
2563.0,-0.385584,0.252745,0.787581
2564.0,-0.391374,0.240567,0.775826
2565.0,-0.397148,0.228351,0.763796
2566.0,-0.402906,0.216099,0.751494
2567.0,-0.408649,0.203813,0.738926
2568.0,-0.414376,0.191494,0.726095
2569.0,-0.420086,0.179146,0.713006
2570.0,-0.425779,0.166769,0.699663
2571.0,-0.431456,0.154366,0.686072
2572.0,-0.437116,0.141938,0.672238
2573.0,-0.442758,0.129488,0.658164
2574.0,-0.448383,0.117017,0.643857
2575.0,-0.45399,0.104528,0.62932
2576.0,-0.45958,0.092023,0.614561
2577.0,-0.465151,0.079503,0.599582
2578.0,-0.470704,0.06697,0.584391
2579.0,-0.476238,0.054427,0.568993
2580.0,-0.481754,0.041876,0.553392
2581.0,-0.48725,0.029317,0.537594
2582.0,-0.492727,0.016754,0.521605
2583.0,-0.498185,0.004189,0.505431
2584.0,-0.503623,-0.008377,0.489078
2585.0,-0.509041,-0.020942,0.472551
2586.0,-0.51444,-0.033504,0.455856
2587.0,-0.519817,-0.04606,0.438999
2588.0,-0.525175,-0.058609,0.421985
2589.0,-0.530511,-0.071149,0.404822
2590.0,-0.535827,-0.083678,0.387516
2591.0,-0.541121,-0.096193,0.370071
2592.0,-0.546394,-0.108693,0.352495
2593.0,-0.551646,-0.121176,0.334794
2594.0,-0.556876,-0.13364,0.316974
2595.0,-0.562083,-0.146083,0.299041
2596.0,-0.567269,-0.158503,0.281002
2597.0,-0.572432,-0.170897,0.262863
2598.0,-0.577573,-0.183265,0.244631
2599.0,-0.58269,-0.195604,0.226311
2600.0,-0.587785,-0.207912,0.207912
2601.0,-0.592857,-0.220187,0.189438
2602.0,-0.597905,-0.232427,0.170897
2603.0,-0.60293,-0.244631,0.152296
2604.0,-0.60793,-0.256795,0.13364
2605.0,-0.612907,-0.26892,0.114937
2606.0,-0.61786,-0.281002,0.096193
2607.0,-0.622788,-0.293039,0.077415
2608.0,-0.627691,-0.305031,0.058609
2609.0,-0.63257,-0.316974,0.039783
2610.0,-0.637424,-0.328867,0.020942
2611.0,-0.642253,-0.340708,0.002094
2612.0,-0.647056,-0.352495,-0.016754
2613.0,-0.651834,-0.364227,-0.035597
2614.0,-0.656586,-0.375901,-0.054427
2615.0,-0.661312,-0.387516,-0.073238
2616.0,-0.666012,-0.399069,-0.092023
2617.0,-0.670686,-0.41056,-0.110775
2618.0,-0.675333,-0.421985,-0.129488
2619.0,-0.679953,-0.433345,-0.148155
2620.0,-0.684547,-0.444635,-0.166769
2621.0,-0.689114,-0.455856,-0.185324
2622.0,-0.693653,-0.467004,-0.203813
2623.0,-0.698165,-0.478079,-0.222229
2624.0,-0.70265,-0.489078,-0.240567
2625.0,-0.707107,-0.5,-0.258819
2626.0,-0.711536,-0.510843,-0.276979
2627.0,-0.715936,-0.521605,-0.295041
2628.0,-0.720309,-0.532285,-0.312998
2629.0,-0.724653,-0.542881,-0.330844
2630.0,-0.728969,-0.553392,-0.348572
2631.0,-0.733255,-0.563814,-0.366176
2632.0,-0.737513,-0.574148,-0.383651
2633.0,-0.741742,-0.584391,-0.400989
2634.0,-0.745941,-0.594542,-0.418184
2635.0,-0.750111,-0.604599,-0.435231
2636.0,-0.754251,-0.614561,-0.452123
2637.0,-0.758362,-0.624425,-0.468855
2638.0,-0.762443,-0.634191,-0.48542
2639.0,-0.766493,-0.643857,-0.501813
2640.0,-0.770513,-0.653421,-0.518027
2641.0,-0.774503,-0.662881,-0.534057
2642.0,-0.778462,-0.672238,-0.549898
2643.0,-0.782391,-0.681488,-0.565543
2644.0,-0.786288,-0.69063,-0.580987
2645.0,-0.790155,-0.699663,-0.596225
2646.0,-0.79399,-0.708586,-0.611251
2647.0,-0.797794,-0.717397,-0.62606
2648.0,-0.801567,-0.726095,-0.640646
2649.0,-0.805308,-0.734678,-0.655005
2650.0,-0.809017,-0.743145,-0.669131
2651.0,-0.812694,-0.751494,-0.683019
2652.0,-0.816339,-0.759725,-0.696664
2653.0,-0.819952,-0.767836,-0.710062
2654.0,-0.823533,-0.775826,-0.723208
2655.0,-0.827081,-0.783693,-0.736097
2656.0,-0.830596,-0.791437,-0.748724
2657.0,-0.834078,-0.799055,-0.761086
2658.0,-0.837528,-0.806548,-0.773177
2659.0,-0.840945,-0.813913,-0.784993
2660.0,-0.844328,-0.821149,-0.79653
2661.0,-0.847678,-0.828256,-0.807784
2662.0,-0.850994,-0.835232,-0.818751
2663.0,-0.854277,-0.842076,-0.829428
2664.0,-0.857527,-0.848787,-0.839809
2665.0,-0.860742,-0.855364,-0.849893
2666.0,-0.863923,-0.861806,-0.859674
2667.0,-0.867071,-0.868112,-0.86915
2668.0,-0.870184,-0.874281,-0.878317
2669.0,-0.873262,-0.880312,-0.887172
2670.0,-0.876307,-0.886204,-0.895712
2671.0,-0.879316,-0.891955,-0.903933
2672.0,-0.882291,-0.897566,-0.911834
2673.0,-0.885231,-0.903036,-0.91941
2674.0,-0.888136,-0.908362,-0.92666
2675.0,-0.891007,-0.913545,-0.93358
2676.0,-0.893841,-0.918584,-0.940169
2677.0,-0.896641,-0.923478,-0.946424
2678.0,-0.899405,-0.928226,-0.952343
2679.0,-0.902134,-0.932828,-0.957923
2680.0,-0.904827,-0.937282,-0.963163
2681.0,-0.907484,-0.941588,-0.96806
