时间戳,输入,输出
79510.0,-0.999939,0.184033
79520.0,-0.998739,0.190655
79530.0,-0.996004,0.196977
79540.0,-0.991736,0.202989
79550.0,-0.985941,0.208682
79560.0,-0.978626,0.214047
79570.0,-0.969803,0.219075
79580.0,-0.959484,0.22376
79590.0,-0.947683,0.228093
79600.0,-0.934418,0.232069
79610.0,-0.919708,0.23568
79620.0,-0.903575,0.238922
79630.0,-0.886043,0.241789
79640.0,-0.867137,0.244277
79650.0,-0.846887,0.246382
79660.0,-0.825323,0.248101
79670.0,-0.802477,0.249432
79680.0,-0.778383,0.250372
79690.0,-0.753078,0.25092
79700.0,-0.726601,0.251075
79710.0,-0.698991,0.250837
79720.0,-0.670291,0.250207
79730.0,-0.640544,0.249185
79740.0,-0.609796,0.247773
79750.0,-0.578094,0.245973
79760.0,-0.545487,0.243789
79770.0,-0.512024,0.241224
79780.0,-0.477758,0.238282
79790.0,-0.44274,0.234967
79800.0,-0.407025,0.231286
79810.0,-0.370668,0.227243
79820.0,-0.333725,0.222845
79830.0,-0.296253,0.218099
79840.0,-0.258311,0.213013
79850.0,-0.219957,0.207595
79860.0,-0.181251,0.201854
79870.0,-0.142253,0.195797
79880.0,-0.103024,0.189436
79890.0,-0.063625,0.18278
79900.0,-0.024117,0.17584
79910.0,0.015438,0.168627
79920.0,0.054978,0.161151
79930.0,0.09444,0.153426
79940.0,0.133764,0.145463
79950.0,0.172887,0.137275
79960.0,0.211748,0.128875
79970.0,0.250286,0.120277
79980.0,0.28844,0.111493
79990.0,0.326149,0.102538
80000.0,0.363356,0.093427
80010.0,0.399999,0.084173
80020.0,0.436022,0.074791
80030.0,0.471368,0.065297
80040.0,0.505979,0.055705
80050.0,0.539802,0.04603
80060.0,0.572783,0.036289
80070.0,0.604868,0.026496
80080.0,0.636007,0.016667
80090.0,0.66615,0.006818
80100.0,0.695249,-0.003036
80110.0,0.723256,-0.012878
80120.0,0.750128,-0.022694
80130.0,0.77582,-0.032467
80140.0,0.800292,-0.042182
80150.0,0.823503,-0.051823
80160.0,0.845416,-0.061375
80170.0,0.865996,-0.070824
80180.0,0.885209,-0.080153
80190.0,0.903024,-0.089347
80200.0,0.919411,-0.098393
80210.0,0.934343,-0.107276
80220.0,0.947796,-0.115981
80230.0,0.959748,-0.124494
80240.0,0.970178,-0.132803
80250.0,0.979068,-0.140893
80260.0,0.986404,-0.148752
80270.0,0.992173,-0.156367
80280.0,0.996364,-0.163726
80290.0,0.99897,-0.170817
80300.0,0.999985,-0.177629
80310.0,0.999407,-0.184151
80320.0,0.997236,-0.190373
80330.0,0.993473,-0.196284
80340.0,0.988125,-0.201875
80350.0,0.981198,-0.207138
80360.0,0.972702,-0.212063
80370.0,0.962649,-0.216643
80380.0,0.951056,-0.22087
80390.0,0.937939,-0.224738
80400.0,0.923318,-0.228241
80410.0,0.907215,-0.231373
80420.0,0.889656,-0.234129
80430.0,0.870667,-0.236504
80440.0,0.850278,-0.238495
80450.0,0.828521,-0.240099
80460.0,0.805429,-0.241314
80470.0,0.781039,-0.242136
80480.0,0.755389,-0.242565
80490.0,0.72852,-0.242601
80500.0,0.700473,-0.242244
80510.0,0.671293,-0.241493
80520.0,0.641027,-0.240351
80530.0,0.609721,-0.238819
80540.0,0.577427,-0.2369
80550.0,0.544194,-0.234597
80560.0,0.510077,-0.231913
80570.0,0.475129,-0.228854
80580.0,0.439407,-0.225425
80590.0,0.402967,-0.22163
80600.0,0.365868,-0.217477
80610.0,0.328169,-0.212972
80620.0,0.289932,-0.208122
80630.0,0.251216,-0.202936
80640.0,0.212085,-0.197422
80650.0,0.172602,-0.191589
80660.0,0.132831,-0.185446
80670.0,0.092835,-0.179005
80680.0,0.052679,-0.172275
80690.0,0.012428,-0.165267
80700.0,-0.027851,-0.157993
80710.0,-0.068095,-0.150465
80720.0,-0.108238,-0.142695
80730.0,-0.148214,-0.134697
80740.0,-0.187958,-0.126482
80750.0,-0.227406,-0.118066
80760.0,-0.266493,-0.109461
80770.0,-0.305155,-0.100682
80780.0,-0.343329,-0.091743
80790.0,-0.380953,-0.082659
80800.0,-0.417964,-0.073445
80810.0,-0.454302,-0.064116
80820.0,-0.489908,-0.054687
80830.0,-0.524722,-0.045175
80840.0,-0.558688,-0.035594
80850.0,-0.591748,-0.02596
80860.0,-0.623849,-0.016291
80870.0,-0.654937,-0.0066
80880.0,-0.684962,0.003095
80890.0,-0.713871,0.012779
80900.0,-0.741619,0.022435
80910.0,-0.768158,0.032049
80920.0,-0.793445,0.041602
80930.0,-0.817436,0.051081
80940.0,-0.840092,0.06047
80950.0,-0.861374,0.069752
80960.0,-0.881247,0.078912
80970.0,-0.899677,0.087936
80980.0,-0.916633,0.096809
80990.0,-0.932085,0.105514
81000.0,-0.946008,0.11404
81010.0,-0.958377,0.12237
81020.0,-0.969171,0.130492
81030.0,-0.978371,0.138391
81040.0,-0.985961,0.146056
81050.0,-0.991927,0.153472
81060.0,-0.996258,0.160628
81070.0,-0.998947,0.167513
81080.0,-0.999986,0.174113
81090.0,-0.999374,0.18042
81100.0,-0.99711,0.186421
81110.0,-0.993198,0.192108
81120.0,-0.987641,0.19747
81130.0,-0.980449,0.202499
81140.0,-0.971632,0.207187
81150.0,-0.961204,0.211526
81160.0,-0.949181,0.215508
81170.0,-0.935581,0.219127
81180.0,-0.920426,0.222377
81190.0,-0.90374,0.225253
81200.0,-0.885551,0.227749
81210.0,-0.865886,0.229863
81220.0,-0.844777,0.231589
81230.0,-0.82226,0.232927
81240.0,-0.79837,0.233872
81250.0,-0.773146,0.234424
81260.0,-0.746628,0.234582
81270.0,-0.718862,0.234346
81280.0,-0.689891,0.233717
81290.0,-0.659763,0.232694
81300.0,-0.628528,0.231281
81310.0,-0.596237,0.229479
81320.0,-0.562943,0.227292
81330.0,-0.528702,0.224724
81340.0,-0.493569,0.221778
81350.0,-0.457603,0.21846
81360.0,-0.420863,0.214776
81370.0,-0.383411,0.210732
81380.0,-0.345308,0.206335
81390.0,-0.306618,0.201591
81400.0,-0.267406,0.19651
81410.0,-0.227736,0.191101
81420.0,-0.187676,0.185371
81430.0,-0.147291,0.179331
81440.0,-0.106649,0.172992
81450.0,-0.065819,0.166363
81460.0,-0.02487,0.159457
81470.0,0.016132,0.152286
81480.0,0.057115,0.14486
81490.0,0.098012,0.137193
81500.0,0.138753,0.129299
81510.0,0.17927,0.121189
81520.0,0.219494,0.11288
81530.0,0.259357,0.104383
81540.0,0.298793,0.095715
81550.0,0.337733,0.086889
81560.0,0.376112,0.077921
81570.0,0.413865,0.068826
81580.0,0.450927,0.05962
81590.0,0.487236,0.050318
81600.0,0.522729,0.040936
81610.0,0.557346,0.031491
81620.0,0.591027,0.021998
81630.0,0.623716,0.012473
81640.0,0.655355,0.002933
81650.0,0.685891,-0.006605
81660.0,0.715271,-0.016126
81670.0,0.743444,-0.025614
81680.0,0.770362,-0.035051
81690.0,0.795977,-0.044422
81700.0,0.820247,-0.053711
81710.0,0.843128,-0.062902
81720.0,0.864581,-0.071979
81730.0,0.884568,-0.080927
81740.0,0.903053,-0.089729
81750.0,0.920006,-0.098373
81760.0,0.935395,-0.106841
81770.0,0.949194,-0.11512
81780.0,0.961377,-0.123196
81790.0,0.971923,-0.131055
81800.0,0.980812,-0.138683
81810.0,0.988029,-0.146068
81820.0,0.99356,-0.153196
81830.0,0.997395,-0.160055
81840.0,0.999524,-0.166634
81850.0,0.999945,-0.172921
81860.0,0.998654,-0.178905
81870.0,0.995653,-0.184577
81880.0,0.990946,-0.189926
81890.0,0.984539,-0.194944
81900.0,0.976443,-0.199621
81910.0,0.966671,-0.203949
81920.0,0.955237,-0.207922
81930.0,0.94216,-0.211533
81940.0,0.927462,-0.214774
81950.0,0.911167,-0.217641
81960.0,0.893301,-0.220129
81970.0,0.873895,-0.222234
81980.0,0.852981,-0.223951
81990.0,0.830593,-0.225279
82000.0,0.806769,-0.226214
82010.0,0.78155,-0.226756
82020.0,0.754977,-0.226903
82030.0,0.727096,-0.226655
82040.0,0.697954,-0.226013
82050.0,0.6676,-0.224978
82060.0,0.636087,-0.223552
82070.0,0.603466,-0.221737
82080.0,0.569795,-0.219536
82090.0,0.535131,-0.216955
82100.0,0.499533,-0.213996
82110.0,0.463062,-0.210666
82120.0,0.42578,-0.206969
82130.0,0.387752,-0.202914
82140.0,0.349043,-0.198507
82150.0,0.30972,-0.193755
82160.0,0.26985,-0.188667
82170.0,0.229502,-0.183252
82180.0,0.188747,-0.17752
82190.0,0.147655,-0.171481
82200.0,0.106296,-0.165145
82210.0,0.064743,-0.158523
82220.0,0.023067,-0.151628
82230.0,-0.018658,-0.14447
82240.0,-0.06036,-0.137064
82250.0,-0.101967,-0.129422
82260.0,-0.143405,-0.121557
82270.0,-0.184603,-0.113484
82280.0,-0.225488,-0.105216
82290.0,-0.265989,-0.096769
82300.0,-0.306035,-0.088156
82310.0,-0.345556,-0.079394
82320.0,-0.384481,-0.070498
82330.0,-0.422743,-0.061483
82340.0,-0.460274,-0.052365
82350.0,-0.497008,-0.043161
82360.0,-0.53288,-0.033887
82370.0,-0.567827,-0.024559
82380.0,-0.601787,-0.015193
82390.0,-0.634699,-0.005807
82400.0,-0.666505,0.003583
82410.0,-0.697148,0.012961
82420.0,-0.726575,0.02231
82430.0,-0.754731,0.031613
82440.0,-0.781567,0.040854
82450.0,-0.807036,0.050017
82460.0,-0.83109,0.059085
82470.0,-0.853687,0.068042
82480.0,-0.874786,0.076873
82490.0,-0.894348,0.085561
82500.0,-0.912339,0.094092
82510.0,-0.928725,0.10245
82520.0,-0.943476,0.11062
82530.0,-0.956566,0.118588
82540.0,-0.967969,0.126339
82550.0,-0.977665,0.133861
82560.0,-0.985635,0.141139
82570.0,-0.991864,0.148161
82580.0,-0.99634,0.154913
82590.0,-0.999054,0.161385
82600.0,-0.999999,0.167565
82610.0,-0.999173,0.173442
82620.0,-0.996576,0.179004
82630.0,-0.992211,0.184243
82640.0,-0.986085,0.189149
82650.0,-0.978207,0.193714
82660.0,-0.968591,0.197928
82670.0,-0.957252,0.201786
82680.0,-0.944209,0.205279
82690.0,-0.929484,0.208403
82700.0,-0.913103,0.21115
82710.0,-0.895092,0.213517
82720.0,-0.875484,0.215499
82730.0,-0.854311,0.217092
82740.0,-0.831612,0.218295
82750.0,-0.807424,0.219104
82760.0,-0.78179,0.219519
82770.0,-0.754756,0.219539
82780.0,-0.726367,0.219163
82790.0,-0.696675,0.218393
82800.0,-0.665731,0.21723
82810.0,-0.633589,0.215677
82820.0,-0.600306,0.213735
82830.0,-0.565942,0.211409
82840.0,-0.530557,0.208703
82850.0,-0.494213,0.205622
82860.0,-0.456975,0.202172
82870.0,-0.418909,0.198358
82880.0,-0.380083,0.194188
82890.0,-0.340566,0.18967
82900.0,-0.300428,0.184811
82910.0,-0.259742,0.179621
82920.0,-0.218579,0.174109
82930.0,-0.177014,0.168285
82940.0,-0.135121,0.162159
82950.0,-0.092976,0.155744
82960.0,-0.050653,0.14905
82970.0,-0.008229,0.142089
82980.0,0.034219,0.134876
82990.0,0.076615,0.127421
83000.0,0.118883,0.11974
83010.0,0.160947,0.111847
83020.0,0.202729,0.103755
83030.0,0.244155,0.095479
83040.0,0.285149,0.087034
83050.0,0.325637,0.078437
83060.0,0.365545,0.069702
83070.0,0.404802,0.060846
83080.0,0.443334,0.051885
83090.0,0.481072,0.042835
83100.0,0.517948,0.033712
83110.0,0.553893,0.024534
83120.0,0.588841,0.015317
83130.0,0.62273,0.006078
83140.0,0.655495,-0.003166
83150.0,0.687078,-0.012399
83160.0,0.71742,-0.021602
83170.0,0.746464,-0.03076
83180.0,0.774158,-0.039856
83190.0,0.800449,-0.048872
83200.0,0.82529,-0.057793
83210.0,0.848633,-0.066602
83220.0,0.870436,-0.075283
83230.0,0.890656,-0.08382
83240.0,0.909257,-0.092198
83250.0,0.926204,-0.1004
83260.0,0.941464,-0.108412
83270.0,0.955008,-0.116219
83280.0,0.96681,-0.123808
83290.0,0.976848,-0.131163
83300.0,0.985102,-0.138272
83310.0,0.991555,-0.145121
83320.0,0.996195,-0.151698
83330.0,0.999012,-0.15799
83340.0,0.999999,-0.163987
83350.0,0.999153,-0.169677
83360.0,0.996475,-0.175049
83370.0,0.991968,-0.180095
83380.0,0.98564,-0.184804
83390.0,0.9775,-0.189167
83400.0,0.967562,-0.193178
83410.0,0.955844,-0.196828
83420.0,0.942366,-0.200111
83430.0,0.92715,-0.203021
83440.0,0.910225,-0.205552
83450.0,0.89162,-0.207701
83460.0,0.871368,-0.209462
83470.0,0.849505,-0.210833
83480.0,0.826071,-0.211811
83490.0,0.801107,-0.212395
83500.0,0.77466,-0.212583
83510.0,0.746775,-0.212376
83520.0,0.717505,-0.211773
83530.0,0.686902,-0.210777
83540.0,0.655022,-0.209388
83550.0,0.621923,-0.20761
83560.0,0.587665,-0.205445
83570.0,0.552311,-0.202899
83580.0,0.515926,-0.199976
83590.0,0.478576,-0.196681
83600.0,0.440331,-0.19302
83610.0,0.40126,-0.189002
83620.0,0.361435,-0.184632
83630.0,0.32093,-0.17992
83640.0,0.279819,-0.174874
83650.0,0.238179,-0.169504
83660.0,0.196087,-0.16382
83670.0,0.15362,-0.157832
83680.0,0.110857,-0.151553
83690.0,0.067878,-0.144993
83700.0,0.024763,-0.138165
83710.0,-0.018408,-0.131083
83720.0,-0.061555,-0.123758
83730.0,-0.104597,-0.116206
83740.0,-0.147453,-0.10844
83750.0,-0.190044,-0.100476
83760.0,-0.23229,-0.092327
83770.0,-0.274112,-0.08401
83780.0,-0.315431,-0.07554
83790.0,-0.356169,-0.066934
83800.0,-0.39625,-0.058206
83810.0,-0.435599,-0.049375
83820.0,-0.474141,-0.040456
83830.0,-0.511803,-0.031467
83840.0,-0.548514,-0.022424
83850.0,-0.584205,-0.013345
83860.0,-0.618808,-0.004246
83870.0,-0.652257,0.004854
83880.0,-0.684489,0.01394
83890.0,-0.715442,0.022993
83900.0,-0.745057,0.031997
83910.0,-0.773278,0.040934
83920.0,-0.80005,0.049787
83930.0,-0.825322,0.058541
83940.0,-0.849046,0.067177
83950.0,-0.871175,0.07568
83960.0,-0.891667,0.084034
83970.0,-0.910482,0.092223
83980.0,-0.927584,0.100231
83990.0,-0.942938,0.108043
84000.0,-0.956515,0.115645
84010.0,-0.968288,0.123021
84020.0,-0.978233,0.130158
84030.0,-0.986331,0.137042
84040.0,-0.992564,0.143661
84050.0,-0.996919,0.150001
84060.0,-0.999388,0.156051
84070.0,-0.999964,0.161799
84080.0,-0.998644,0.167234
84090.0,-0.99543,0.172346
84100.0,-0.990327,0.177125
84110.0,-0.983342,0.181562
84120.0,-0.974489,0.185649
84130.0,-0.963782,0.189378
84140.0,-0.951241,0.192742
84150.0,-0.936887,0.195734
84160.0,-0.920748,0.198349
84170.0,-0.902853,0.200582
84180.0,-0.883234,0.202429
84190.0,-0.861928,0.203886
84200.0,-0.838975,0.20495
84210.0,-0.814416,0.20562
84220.0,-0.788297,0.205894
84230.0,-0.760668,0.205772
84240.0,-0.73158,0.205254
84250.0,-0.701088,0.204342
84260.0,-0.669249,0.203037
84270.0,-0.636122,0.201341
84280.0,-0.601771,0.199258
84290.0,-0.56626,0.196793
84300.0,-0.529657,0.193949
84310.0,-0.492031,0.190733
84320.0,-0.453453,0.187151
84330.0,-0.413996,0.18321
84340.0,-0.373737,0.178917
84350.0,-0.33275,0.174281
84360.0,-0.291116,0.16931
84370.0,-0.248912,0.164016
84380.0,-0.206221,0.158407
84390.0,-0.163123,0.152495
84400.0,-0.119701,0.146292
84410.0,-0.076039,0.139809
84420.0,-0.03222,0.133059
84430.0,0.01167,0.126055
84440.0,0.055548,0.118811
84450.0,0.09933,0.111341
84460.0,0.142929,0.10366
84470.0,0.186263,0.095782
84480.0,0.229248,0.087723
84490.0,0.271799,0.079499
84500.0,0.313835,0.071125
84510.0,0.355273,0.062618
84520.0,0.396034,0.053995
84530.0,0.436038,0.045272
84540.0,0.475207,0.036467
84550.0,0.513465,0.027596
84560.0,0.550736,0.018677
84570.0,0.586948,0.009728
84580.0,0.62203,0.000766
84590.0,0.655912,-0.008193
84600.0,0.68853,-0.017129
84610.0,0.719817,-0.026025
84620.0,0.749712,-0.034865
84630.0,0.778157,-0.043631
84640.0,0.805095,-0.052306
84650.0,0.830472,-0.060872
84660.0,0.854239,-0.069313
84670.0,0.876347,-0.077613
84680.0,0.896752,-0.085755
84690.0,0.915414,-0.093723
84700.0,0.932294,-0.101502
84710.0,0.947359,-0.109076
84720.0,0.960578,-0.116431
84730.0,0.971925,-0.123551
84740.0,0.981374,-0.130424
84750.0,0.988907,-0.137036
84760.0,0.994508,-0.143373
84770.0,0.998163,-0.149423
84780.0,0.999866,-0.155175
84790.0,0.999611,-0.160616
84800.0,0.997397,-0.165738
84810.0,0.993227,-0.170528
84820.0,0.987108,-0.174979
84830.0,0.979051,-0.17908
84840.0,0.96907,-0.182825
84850.0,0.957184,-0.186206
84860.0,0.943414,-0.189216
84870.0,0.927786,-0.191849
84880.0,0.91033,-0.194101
84890.0,0.891079,-0.195966
84900.0,0.87007,-0.197442
84910.0,0.847342,-0.198525
84920.0,0.822939,-0.199213
84930.0,0.796908,-0.199505
84940.0,0.7693,-0.199401
84950.0,0.740168,-0.1989
84960.0,0.709568,-0.198005
84970.0,0.677559,-0.196716
84980.0,0.644204,-0.195037
84990.0,0.609569,-0.19297
85000.0,0.57372,-0.19052
85010.0,0.536727,-0.187693
85020.0,0.498664,-0.184492
85030.0,0.459604,-0.180927
85040.0,0.419625,-0.177002
85050.0,0.378805,-0.172727
85060.0,0.337224,-0.168109
85070.0,0.294964,-0.163159
85080.0,0.25211,-0.157885
85090.0,0.208745,-0.1523
85100.0,0.164955,-0.146413
85110.0,0.120827,-0.140237
85120.0,0.076449,-0.133784
85130.0,0.031908,-0.127068
85140.0,-0.012706,-0.120101
85150.0,-0.057305,-0.112898
85160.0,-0.101801,-0.105473
85170.0,-0.146103,-0.097841
85180.0,-0.190125,-0.090018
85190.0,-0.233777,-0.082019
85200.0,-0.276973,-0.073861
85210.0,-0.319626,-0.065559
85220.0,-0.36165,-0.057131
85230.0,-0.40296,-0.048594
85240.0,-0.443475,-0.039964
85250.0,-0.483112,-0.03126
85260.0,-0.521791,-0.022498
85270.0,-0.559434,-0.013697
85280.0,-0.595965,-0.004874
85290.0,-0.63131,0.003953
85300.0,-0.665397,0.012767
85310.0,-0.698158,0.021548
85320.0,-0.729524,0.030281
85330.0,-0.759434,0.038946
85340.0,-0.787824,0.047527
85350.0,-0.814638,0.056006
85360.0,-0.83982,0.064366
85370.0,-0.863318,0.07259
85380.0,-0.885084,0.080661
85390.0,-0.905074,0.088564
85400.0,-0.923244,0.096281
85410.0,-0.939559,0.103799
85420.0,-0.953982,0.1111
85430.0,-0.966485,0.118171
85440.0,-0.97704,0.124997
85450.0,-0.985625,0.131565
85460.0,-0.992221,0.13786
85470.0,-0.996814,0.143871
85480.0,-0.999392,0.149585
85490.0,-0.999949,0.15499
85500.0,-0.998483,0.160077
85510.0,-0.994995,0.164833
85520.0,-0.98949,0.16925
85530.0,-0.98198,0.173318
85540.0,-0.972477,0.17703
85550.0,-0.960999,0.180379
85560.0,-0.947568,0.183356
85570.0,-0.93221,0.185956
85580.0,-0.914956,0.188175
85590.0,-0.895838,0.190006
85600.0,-0.874895,0.191448
85610.0,-0.852167,0.192497
85620.0,-0.8277,0.19315
85630.0,-0.801543,0.193407
85640.0,-0.773747,0.193267
85650.0,-0.744368,0.192731
85660.0,-0.713464,0.1918
85670.0,-0.681098,0.190475
85680.0,-0.647336,0.18876
85690.0,-0.612243,0.186657
85700.0,-0.575893,0.184173
85710.0,-0.538357,0.181311
85720.0,-0.499712,0.178078
85730.0,-0.460036,0.17448
85740.0,-0.41941,0.170525
85750.0,-0.377916,0.166221
85760.0,-0.335638,0.161577
85770.0,-0.292663,0.156603
85780.0,-0.249078,0.151309
85790.0,-0.204972,0.145706
85800.0,-0.160435,0.139806
85810.0,-0.115559,0.133621
85820.0,-0.070435,0.127163
85830.0,-0.025157,0.120447
85840.0,0.020184,0.113486
85850.0,0.065494,0.106294
85860.0,0.11068,0.098887
85870.0,0.155648,0.09128
85880.0,0.200306,0.083489
85890.0,0.244562,0.075529
85900.0,0.288323,0.067418
85910.0,0.331501,0.059173
85920.0,0.374004,0.05081
85930.0,0.415745,0.042347
85940.0,0.456637,0.033802
85950.0,0.496595,0.025192
85960.0,0.535535,0.016535
85970.0,0.573378,0.00785
85980.0,0.610042,-0.000846
85990.0,0.645453,-0.009535
86000.0,0.679535,-0.018198
86010.0,0.712217,-0.026817
86020.0,0.74343,-0.035375
86030.0,0.773109,-0.043853
86040.0,0.801191,-0.052233
86050.0,0.827616,-0.060499
86060.0,0.852329,-0.068633
86070.0,0.875277,-0.076619
86080.0,0.896411,-0.084438
86090.0,0.915686,-0.092076
86100.0,0.933061,-0.099515
86110.0,0.948497,-0.106742
86120.0,0.961962,-0.113739
86130.0,0.973426,-0.120494
86140.0,0.982864,-0.126991
86150.0,0.990255,-0.133217
86160.0,0.995581,-0.139159
86170.0,0.998831,-0.144805
86180.0,0.999996,-0.150143
86190.0,0.999073,-0.155162
86200.0,0.996061,-0.159851
86210.0,0.990966,-0.1642
86220.0,0.983797,-0.1682
86230.0,0.974567,-0.171844
86240.0,0.963295,-0.175122
86250.0,0.950002,-0.17803
86260.0,0.934715,-0.180559
86270.0,0.917465,-0.182706
86280.0,0.898286,-0.184466
86290.0,0.877217,-0.185835
86300.0,0.854302,-0.18681
86310.0,0.829588,-0.187389
86320.0,0.803124,-0.187572
86330.0,0.774965,-0.187357
86340.0,0.74517,-0.186746
86350.0,0.7138,-0.18574
86360.0,0.68092,-0.18434
86370.0,0.646598,-0.182551
86380.0,0.610906,-0.180375
86390.0,0.573917,-0.177819
86400.0,0.535709,-0.174886
86410.0,0.496362,-0.171584
86420.0,0.455958,-0.167919
86430.0,0.414582,-0.163899
86440.0,0.37232,-0.159534
86450.0,0.329261,-0.154832
86460.0,0.285496,-0.149804
86470.0,0.241117,-0.144459
86480.0,0.196217,-0.138811
86490.0,0.150891,-0.13287
86500.0,0.105235,-0.12665
86510.0,0.059345,-0.120163
86520.0,0.013319,-0.113424
86530.0,-0.032746,-0.106448
86540.0,-0.078752,-0.099248
86550.0,-0.124601,-0.091842
86560.0,-0.170197,-0.084243
86570.0,-0.21544,-0.07647
86580.0,-0.260237,-0.068538
86590.0,-0.304489,-0.060464
86600.0,-0.348104,-0.052266
86610.0,-0.390987,-0.043962
86620.0,-0.433047,-0.035569
86630.0,-0.474194,-0.027105
86640.0,-0.514339,-0.018588
86650.0,-0.553395,-0.010038
86660.0,-0.591279,-0.001471
86670.0,-0.627909,0.007093
86680.0,-0.663206,0.015636
86690.0,-0.697094,0.02414
86700.0,-0.729498,0.032587
86710.0,-0.760349,0.040957
86720.0,-0.78958,0.049234
86730.0,-0.817126,0.057399
86740.0,-0.842928,0.065434
86750.0,-0.866929,0.073324
86760.0,-0.889076,0.081049
86770.0,-0.909321,0.088595
86780.0,-0.927619,0.095944
86790.0,-0.943929,0.103081
86800.0,-0.958214,0.10999
86810.0,-0.970444,0.116657
86820.0,-0.980589,0.123067
86830.0,-0.988627,0.129206
86840.0,-0.994538,0.135061
86850.0,-0.99831,0.140619
86860.0,-0.999931,0.145869
86870.0,-0.999398,0.150798
86880.0,-0.996709,0.155398
86890.0,-0.99187,0.159656
86900.0,-0.984888,0.163565
86910.0,-0.975778,0.167116
86920.0,-0.964558,0.170301
86930.0,-0.951251,0.173114
86940.0,-0.935883,0.175548
86950.0,-0.918487,0.177598
86960.0,-0.8991,0.17926
86970.0,-0.877761,0.18053
86980.0,-0.854515,0.181405
